525a400a6fa479285759457f83bd5302df381ec2,1551646599,7010
8082f925e4414720a8e3f2ed9440a2b431e1763e,1549383548,
b38cbdf4926da26d5f911c4d06b5cb35e84df760,1549382373,7010
0ee889348316ed1b3a7a7a9fed1aae28794adba7,1549381683,7028
d18586940f8588bb1817b9a2a925324c35148cef,1549381354,7028
61ac13346437dc801dd6ef1ea7e43d7c1e9797f0,1549294045,
460bab71b1fffd213760796c136829e42de2ee57,1549292925,7010
cc205b5629e2937446a08247f8ca2f08b16d3428,1549242918,
9fe9eeef6ae52dc696033174d999c2811ecab772,1548905251,7031
4dd6ea9b3d10ad7a62fc898c8c03cc025fe5d451,1548030959,7028
43c8930331a4ca711482d5c1ec3dbb01ddce35df,1548028017,7028
1386bf45677b64a8bae73c71c96d5629102f4283,1547601631,7010
9d388624c5305e8846a0c65a12970d0011f0040c,1546815206,
2a01276367fa848863b2522829ebf8b66a569ea4,1546814271,
7acabf058b9a22f4536d38356aeee32d016f6008,1546814265,
21fb47e8edc505e02dac53e09c14f0d1cc5dd366,1546812831,7010
6688719b2b32f93d797910703db5c7038f3fbd74,1546798221,7010
7de908a8fcb96c60ef009b0a87bd510f9c17f1ec,1546795625,
3e358310cf18df2bb3d80851e221a1cb8550cf03,1546709029,7010
0da1510c94d226ba4800f82102feb8a85f510be3,1546209290,7010
d5ac4929dfbb134ae285f927e8d6c883dcc40df1,1544405683,3547
dd14b455fb02eef2ec82aa34581ccc495c25e305,1544395865,3547
3cdcbae8aa70ad04d0f022717db69e4f5b41dc86,1544104624,6945
ae6ae9749c9aafd22753fd42d48600b08b2ae1ac,1544029962,6945
2190d6e76a4e7f70a20a583a7289a048566b7291,1543764529,6998
94157c55cf4c3435f51ab9f9b3c374d5e572f856,1543682233,7011
befd49f3968d6b213779d9c54d919dc6d1c7e36a,1543620459,7011
ae1112b2c104cb80369f81e5c1e11b76473ace83,1543534299,6980
f1464f6fa548f095a970815ec76adfdb848045c4,1543533022,6973
850a113226e21d376a6c227f9ff5c972f071fdac,1543427046,7020
323c80efda5293f7a7aafc3936feeea6c6307db9,1543420316,7020
037739dbf698de03acda311c5dd7d6532df34c0e,1542585411,7016
1ff489db57aeac4374b99935c56e1cdc08ea0d70,1542572561,6980
d479b80ac19b07249049ad75257eeee1ea26d457,1541599627,3547
56e10318bd336e0b74b50eacf4cda8d8410c08e3,1541512750,3547
2e76233a14308e568208a562e88c8c9964860bcd,1541342681,3547
f68ebf2cbd7d48227b9260dbe167c2dfeb830248,1539872823,6980
a89b3b8f6288c0f301a530ae92d7c5459b74af32,1539833762,6980
56e7418b9921c5439457462d1c19a531f002e48d,1538576554,6998
aed08f8a7ffb34875a1e86ec89fd4ed19835d1c2,1538007388,6998
be56126e1c1bff6c8003a4a818d3bfac68657aaf,1537968176,6945
dffeb277932fd20c792b34e93aa9b3649b144152,1537880768,6945
8a7830f3ac7d5feb62674b33363ea49c2a4c1ad2,1537794668,6945
887faf03f013db87d07b9296d5ed2dee177b2727,1536953038,6945
5f5eba3e785d436ce03e0edfbd3ffa314fa79b5a,1536926824,6945
1cf233ab3d437fb002b6d4f58e6e6ce0688c0e15,1536861416,6945
c0a46723a32156db194f99f77fcc3b604011be26,1536841229,6945
db54937b552620344f667eadc6348e362cacf4f9,1536778162,6945
3eb16a3d76ac7ec03b0fa52edb6659998e86795d,1536709416,6945
254dc7f2b66b3df013c43f5d21f2ba48da2a35ce,1536672340,6945
c60829a816bab0b4ac6c55a6fa90a558f5a58830,1536592431,6945
20d98876ef03d5f86e68e91a08124fc6884e8385,1535986827,6945
24083643c35e9c5c78b6b71a50a169564f7c0bae,1535892818,6945
04d32e4a344909d849f766aed390be48092493bb,1535295982,6945
9ae3e17b15061da904f3e3d0315afd5edc9446fe,1533826883,6945
0b09cc33dfe8c60a63af8d9ddbe496b9ff014a55,1531312520,7003
8aa3bc0f5c9681db0b854482380378f66ec4be9f,1530832509,6945
24ae80f6225d9073bd8cf03a70b81f286f185269,1530721211,6945
69d9bb2e363fb2244a344dbc69613dcbce847e6a,1530534947,6945
c0a56e1824eda0e894a787e17731e8aa0674f7da,1530454812,6945
7b2d24cf55d83aafe057604de987d9593eb27ca0,1530394769,6945
0e1cdc79b13d6be78cec7a4697b182809b0a76fc,1530382232,6945
cc457a99b575db678e490cfb1c916100bae31dd7,1529968789,6945
6e42472cde249d8fe81a2ecfc75238b3d911424e,1529018978,6945
bc277cb9f9c04c54fea21812c8330473a9169bb9,1528642490,6945
f16c46cbdd5be8dd9bdcee935ec1f68970146478,1528549758,
975ff5a9e8ad76aeeb6fe98ca4c06c60570d1d08,1527977836,6998
1e4e631a8f11ec6d1dac9869dd947e5cdd951045,1527948943,6998
87e155e6e79805457cb7a2522a4c5129d50b732f,1526429159,6945
cb69c52325e1d056a36da97e4bb7b7fcac79da7e,1526392148,6945
22cee18b29481c870643e7ac2abefe364e04e3e7,1526262928,6945
b8e712782b98e40418e5375165dcaeb92e5c75c1,1526150498,6945
48812e3570d40a91455b5eeb9a571c99071dcb40,1525915693,6945
bea99bd89946de4e801b22a6f4bb54bb78542ff8,1525824648,6945
d73279acd15134d3d6e4e29fe11e0286abc68ffa,1525616747,6945
3cefcec01e267cb2da7857855cd353b4d7258b08,1525531188,6988
db92345efa899ff4b67a406c2417b72d2d695613,1525530978,6988
3eb6116e2c6fc4c4c88ae98527181ce24f130e11,1525529858,6988
62a5405d98bc5420ae121764d07880bc2573c822,1525529429,
c9698aa08b020ed34bcc34b15abc6dee2b9c2965,1525528304,6945
a8e109a98394159f3decd0a7b305ea6c7e5c8eea,1524930647,6945
17ed7d4901edac7c48ac9a59cb293f26bebe5625,1524324801,6945
37998fbb58f5f360f2b9f310c7e1509038d97d5b,1523805894,6945
e3af361b478ae00c28ba468a8739f078df48dace,1523583359,6945
1aae304985354f36a414665d3ab2ccf4ed00d680,1523141138,6945
2165286c600f2566ec726f8da4496cc38d42c443,1523063704,
5911ecbb06f159adc3ae16fdaea11f3c47bd6851,1523063165,
5e1e3373298b3bdb98a319d8d9a2b314f0c0020e,1522604139,6934
0aa0953f20c84ba89c823efc1f7fdf3046ccac2c,1522526059,6945
19992877c54e8936a6a12c17fa4f0684a7253d77,1521996007,
7b20f0420149bc9587d7be07d2197d166cedb255,1521995451,
2d846e11d388dd9b556bcdeede6d6befec6f9770,1521995009,
ccdd7fe8b789a3af9eb4c274f1b346edb7113b07,1521994477,
fbf54f7f27f4499a5c55b4facefb68341f96456f,1521994354,6988
